p_id,download_state,name,category,subcategory,url,direct_link,brand,votes,rating,tech-spec,specification,description,related,classification
0500-81-570,0,Decking MOVINGUI liscia ,Flooring,Wood Flooring,https://www.bimobject.com/en/xilo1934/product/movingui_liscia,http://www.xilo1934.com/products-decking.html,Xilo1934,(,No Rating,Product urlhttp://www.xilo1934.com/products-decking.html Installation instructionshttp://downloads.syncronia.com/files/p14/Exterior%20 Oil%20 UK%2012%2010.pdf,Unique ref. MOVINGUI_liscia Product family Outdoor Decking Product group Liscia Type Object (single object) Date of publishing 2014-09-09 Edition number 1 Height (mm) 6000 Width (mm) 4000 Depth (mm) 2,"Our outdoor Decking planks are a high-quality product, entirely made in Italy. XILO1934 Decking is in fact first kiln-dried and then profiled at our facilities, thus increasing the long term stability",B IMobject Category Flooring - Wood Flooring IF C classification Covering UN SP SC name Flooring UN SP SC code301617,None
0500-81-571,0,Decking IPE liscia ,Flooring,Wood Flooring,https://www.bimobject.com/en/xilo1934/product/ipe_liscia,http://www.xilo1934.com/products-decking.html,Xilo1934,(0 reviewes),No Rating,Product urlhttp://www.xilo1934.com/products-decking.html Installation instructionshttp://downloads.syncronia.com/files/p14/Exterior%20 Oil%20 UK%2012%2010.pdf,Unique ref. IPE_liscia Product family Outdoor Decking Product group Liscia Type Object (single object) Date of publishing 2014-09-09 Edition number 1 Height (mm) 6000 Width (mm) 4000 Depth (mm) 26 Pro,"Our outdoor Decking planks are a high-quality product, entirely made in Italy. XILO1934 Decking is in fact first kiln-dried and then profiled at our facilities, thus increasing the long term stability",B IMobject Category Flooring - Wood Flooring IF C classification Covering UN SP SC name Flooring UN SP SC code301617,None
0500-74-572,0,Cherry Savannah ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/cherrysavannah584912,http://www.kahrsflooring.com/en/wood/cherry-savannah,Kährs,(,No Rating,Unique ref.cherrysavannah584912 Product family Kährs Original Product group American Naturals Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)15 Width (mm,Kährs 15 mm Satin Lacquer 153N15CH50KW 0 Unique ref. cherrysavannah584912 Product family Kährs Original Product group American Naturals Collection Type Object (single object) Date of publishing 2017-0,"The warm rosy hues found in this 3-strip cherry floor from the American Naturals Collection are perfectly balanced, resulting in a subtle and harmonious expression. The silk lacquer finish gives the f",Material main Cherry Manufactured in Sweden,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0500-44-573,0,Traditional Milled Hardwood Flooring ,Flooring,Wood Flooring,https://www.bimobject.com/en/southern-vintage/product/traditional-milled-hardwood-flooring,https://mysouthernvintage.com/traditional-milled-flooring/,Southern Vintage,(,No Rating,Product urlhttps://mysouthernvintage.com/traditional-milled-flooring/Instruction videohttps://youtu.be/K Eq Ka ME K960,Unique ref. traditional-milled-hardwood-flooring Product family Flooring Product group Traditional Milled Flooring Type Object (single object) Date of publishing 2021-12-01 Edition number 1 Product ur,None,B IMobject Category Flooring - Wood Flooring IF C classification Floor UN SP SC name Wood flooring UN SP SC code30161702 Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite uni,None
0500-97-574,0,Oak Strobe ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakstrobe595244,http://www.kahrsflooring.com/en/wood/oak-strobe,Kährs,(,No Rating,Unique ref.oakstrobe595244 Product family Kährs Avanti Product group Canvas Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)13 Width (mm)1860 Depth (mm)12,Kährs 13 mm Matt Lacquer Microbevelled 4-sided Brushed 13103AEK1WKW180 Unique ref. oakstrobe595244 Product family Kährs Avanti Product group Canvas Collection Type Object (single object) Date of publi,The barely-there white stain on this single-strip floor from the Canvas Collection creates a simple and clean expression. Each board is carefully brushed to bring out the character of the grain and hi,Material main Oak,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0500-97-575,0,Oak Berlin ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakberlin593747,http://www.kahrsflooring.com/en/wood/oak-berlin,Kährs,(,No Rating,Unique ref.oakberlin593747 Product family Kährs Original Product group Capital Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)15 Width (mm)2266 Depth (mm,Kährs 15 mm Oil Microbevelled 4-sided Brushed Light Smoked 151N4AEKFMKW220 Unique ref. oakberlin593747 Product family Kährs Original Product group Capital Collection Type Object (single object) Date o,"The lightly smoked finish in this exclusive, single-strip oak floor from the Capital Collection beautifully balances its soft grey and pale ash colour palette. Only the finest quality oak timber is us",Material main Oak Manufactured in Sweden,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0500-04-576,0,"French oak Zenitude-Salvagio Natural oil, Diva ",Flooring,Wood Flooring,https://www.bimobject.com/en/panaget/product/oak-zenitude-salvagio-natural-oil-diva,https://www.panaget.com/en/timeless-natural-hues/wood-floor-oak-zenitude-salvagio-natural-oil-diva-139,Panaget,(,No Rating,Unique ref.oak-zenitude-salvagio-natural-oil-diva Product family Diva Product group Timeless Natural Hues Type Building Material Date of publishing2023-01-27 Edition number1 Height (mm)14 Width (mm)13,Unique ref. oak-zenitude-salvagio-natural-oil-diva Product family Diva Product group Timeless Natural Hues Type Building Material Date of publishing 2023-01-27 Edition number 1 Height (mm) 14 Width (m,"This French oak flooring is a journey through time, evoking the stately residences of yesteryear with its knots, cracks and discolorations. It’s honest and open about its imperfections – but make no m",Material main Wood Designed in France Manufactured in France Weight Net (Kg)7.4,B IMobject Category Flooring - Wood Flooring IF C classification Floor
0500-97-577,0,Oak Bright ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakbright596621,https://www.kahrsflooring.com/en/wood/oak-bright,Kährs,(,No Rating,Unique ref.oakbright596621 Product family Kährs Original Product group Element Collection Type Object (single object)Date of publishing2018-03-28 Edition number1 Height (mm)15 Width (mm)2420 Depth (mm,Kährs 15 mm Matt Lacquer Microbevelled 4-sided Brushed 151N5AEK0WKW240 Unique ref. oakbright596621 Product family Kährs Original Product group Element Collection Type Object (single object) Date of pu,The powder white finish on this single-strip floor from the Element Collection enhances the natural colour variances in the white oak and emphasises the bevelling with lustrous detail. Each board is c,Material main Wood Manufactured in Sweden,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0500-71-578,0,Merbau huilé 15X140 ,Flooring,Wood Flooring,https://www.bimobject.com/en/soboplac/product/sob020006,https://www.soboplac.fr/details-parquet+merbau+huile+uv+15x140-96.html,SOBOPLAC,(,No Rating,Product urlhttps://www.soboplac.fr/details-parquet+merbau+huile+uv+15x140-96.html Product certificationhttps://www.soboplac.fr/site/pdf/F IC HE S%20 PR OD UI TS%20 Merbau%20huile%2015x140%20 RT.pdf Te,Unique ref. SOB020006 Product family Wooden floor Product group Merbau huilé 15X140 Type Object (single object) Date of publishing 2019-12-27 Edition number 1 Height (mm) 15 Width (mm) 140 Depth (mm) ,Wooden Floor Product,B IMobject Category Flooring - Wood Flooring IF C classification Covering UN SP SC name Wood flooring UN SP SC code30161702 Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite ,None
0500-37-579,0,Sand Oak 1830 mm ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/sandoak596614,http://www.kahrsflooring.com/en/wood/sand-oak,Kährs,(,No Rating,Unique ref.sandoak596614 Product family Kährs Spirit Product group Unity Collection Type Object (single object)Date of publishing2018-06-26 Edition number1 Height (mm)10 Width (mm)1830 Depth (mm)125,Kährs 10 mm Matt Lacquer Bevelled 4-sided Brushed 101P3AEKBCKW180 Unique ref. sandoak596614 Product family Kährs Spirit Product group Unity Collection Type Object (single object) Date of publishing 20,"The calming coral hue of this single-strip oak floor in the Unity Collection is lifted by pale white highlights, sand-colour lowlights and a few scattered knots. The matt lacquer finish eliminates gla",Material main Wood,B IMobject Category Flooring - Wood Flooring IF C classification Floor UN SP SC name Flooring UN SP SC code301617 Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit floor
0500-97-580,0,Oak Abetone ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakabetone586465,http://www.kahrsflooring.com/en/wood/oak-abetone,Kährs,(,No Rating,Unique ref.oakabetone586465 Product family Kährs Avanti Product group Tres Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)13 Width (mm)2423 Depth (mm)200,Kährs 13 mm Matt Lacquer 133NABEK1VKW 0 Unique ref. oakabetone586465 Product family Kährs Avanti Product group Tres Collection Type Object (single object) Date of publishing 2017-05-02 Edition number ,"Sandstone and heather-grey hues ripple across this white-stained, 3-strip oak floor from the Tres Collection, resulting in a classic and clean expression. The matt lacquer finish eliminates glare whil",Material main Oak Manufactured in Sweden,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0500-97-581,0,Oak Grisailles ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakgrisailles595248,http://www.kahrsflooring.com/en/wood/oak-grisailles,Kährs,(,No Rating,Unique ref.oakgrisailles595248 Product family Kährs Avanti Product group Canvas Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)13 Width (mm)1860 Depth (m,Kährs 13 mm Matt Lacquer Microbevelled 4-sided Brushed 13106AEK1RKW180 Unique ref. oakgrisailles595248 Product family Kährs Avanti Product group Canvas Collection Type Object (single object) Date of p,"The smoky brown nuances of this single-strip oak floor from the Canvas Collection range from light to dark, and are stippled with a striking variety of knots for a rustic expression. Each board is car",Material main Oak,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0500-32-582,0,5 Red Oak Graphite Exclusive Smooth - Admiration ,Flooring,Wood Flooring,https://www.bimobject.com/en/mirage_hardwood_floors/product/admiration-red-oak-graphite-5,https://www.miragefloors.com/en-us/hardwood-flooring-red-oak-graphite-exclusive-smooth/,Mirage Hardwood Floors,(0 reviewes),No Rating,Product urlhttps://www.miragefloors.com/en-us/hardwood-flooring-red-oak-graphite-exclusive-smooth/Installation instructionshttps://www.miragefloors.com/en-us/hardwood-flooring-red-oak-graphite-exclusi,Unique ref. Admiration-Red-Oak-Graphite-5 Product family Admiration Collection Product group Red Oak Type Object (single object) Date of publishing 2019-09-01 Edition number 1 Product url Installation,"Mirage prefinished hardwood floors, designed and manufactured by Boa-Franc in North America, are synonymous with superior quality, beauty, durability, guaranteed product consistency, added value, and ",B IMobject Category Flooring - Wood Flooring IF C classification Floor UN SP SC name Wood flooring UN SP SC code30161702 Uniclass 2015 Code Ss_30_20_95 Uniclass 2015 Description Wood strip and board f,None
0500-97-583,0,Oak Heidelberg Matt Lacquer ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakheidelberg585074,http://www.kahrsflooring.com/en/wood/oak-heidelberg,Kährs,(,No Rating,Unique ref.oakheidelberg585074 Product family Kährs Original Product group European Naturals Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)15 Width (mm),Kährs 15 mm Matt Lacquer 153N59EK09KW 0 Unique ref. oakheidelberg585074 Product family Kährs Original Product group European Naturals Collection Type Object (single object) Date of publishing 2017-05-,The toasted wheat hues in this 3-strip oak floor from the European Naturals Collection are enhanced by the grain’s sweeping design.,Material main Oak Manufactured in Sweden,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0303-70-584,0,CPAC Concrete Beam ,Building Materials,Concrete,https://www.bimobject.com/en/cpac/product/cpac_concrete_beam,None,CPAC ซีแพค,(8 reviews),3.4,None,Unique ref. CPAC_Concrete_Beam Product family Concrete Product group Cement Concrete Type Building Material Date of publishing 2021-05-24 Edition number 1 Designed in Thailand Manufactured in Thailand,None,None,None
0500-97-585,0,Oak Trench ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oaktrench596403,http://www.kahrsflooring.com/en/wood/oak-trench,Kährs,(,No Rating,Unique ref.oaktrench596403 Product family Kährs Spirit Product group Rugged Collection Type Object (single object)Date of publishing2017-05-02 Edition number1 Height (mm)10 Width (mm)1830 Depth (mm)12,Kährs 10 mm Oil Microbevelled 4-sided Brushed Handscraped 101P8HEKFMKW180 Unique ref. oaktrench596403 Product family Kährs Spirit Product group Rugged Collection Type Object (single object) Date of pu,"A misty-grey stain gives this single-strip oak floor from the Rugged Collection a calm and pared-back feel, while knots and cracks create a rustic expression. Each board is carefully brushed to bring ",Material main Oak,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0303-07-586,0,2/186 Dalarna ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020018,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2186-dalarna,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2186-dalarna,Unique ref. REC020018 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,An abstract pattern with a flame-like texture. The façade appears playful and wild.,None,None
0500-97-587,0,Oak Fumoir ,Flooring,Wood Flooring,https://www.bimobject.com/en/kahrs/product/oakfumoir586687,http://www.kahrsflooring.com/en/wood/oak-fumoir,Kährs,(,No Rating,Unique ref.oakfumoir586687 Product family Kährs Supreme Product group Shine Collection Type Object (single object)Date of publishing2018-03-28 Edition number1 Height (mm)15 Width (mm)1800 Depth (mm)13,Kährs 15 mm High gloss lacquer Microbevelled 4-sided Light smoked 151N3REKD8KW180 Unique ref. oakfumoir586687 Product family Kährs Supreme Product group Shine Collection Type Object (single object) Da,"The light-smoked finish of this single-strip oak floor from the Shine Collection enhances the colour variation in the timber, which ranges from a fair brunette to a warm stone hue. Four-sided micro-be",Material main Wood Manufactured in Sweden,B IMobject Category Flooring - Wood Flooring IF C classification Floor Uniclass 2015 Code Ss_30_20_90 Uniclass 2015 Description Wood and composite unit flooring systems CS I Master Format 2014 Code09 
0303-07-588,0,2/72 Ob ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030040,https://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/272-ob,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/272-ob,Unique ref. REC030040 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,"A horizontally running brickwork pattern for a natural rock look. The varyingly tall, square rocks are arranged in an offset placement.",None,None
0303-70-589,0,CPAC Concrete Column ,Building Materials,Concrete,https://www.bimobject.com/en/cpac/product/cpac_concrete_column,None,CPAC ซีแพค,(11 reviews),4.1,None,Unique ref. CPAC_Concrete_Column Product family Concrete Product group Cement Concrete Type Building Material Date of publishing 2021-05-24 Edition number 1 Designed in Thailand Manufactured in Thaila,None,None,None
0303-07-590,0,2/37 Lenne ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec010012,https://www.reckli.com/en/products/concrete-formliners/select/abstract/237-lenne,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/237-lenne,Unique ref. REC010012 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,"An abstract pattern with a linear texture and a discreet, irregular arrangement. Coarse, varyingly wide grooves as if drawn with a squeegee.",None,None
0303-07-591,0,2/24 Donau (Butted Joint Boards) ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030019,https://www.reckli.com/en/products/concrete-formliners/select/wood/224-donau-butted-joint-boards,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/wood/224-donau-butted-joint-boards,Unique ref. REC030019 Product family SELECT Product group Wood Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concrete,A vertically running wood pattern with evident grains and prominent tree-rings. The relief-like pattern creates a clear color shading. The boards are 170 millimeters wide.,None,None
0303-07-592,0,2/198 Ripple 1-fold ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030053,https://www.reckli.com/en/products/concrete-formliners/select/functional/2198-ripple-1-fold,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/functional/2198-ripple-1-fold,Unique ref. REC030053 Product family SELECT Product group Functional Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Conc,The functional formliner creates a smooth concrete surface with leaf-shaped attachments orthogonally set at a height of 2 millimeters.,None,None
0303-97-593,0,1/331 Etampes ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030024,https://www.reckli.com/en/products/concrete-formliners/select/wood/1331-etampes,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/wood/1331-etampes,Unique ref. REC030024 Product family SELECT Product group Wood Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concrete,"A wood pattern with slightly tilted, equally wide boards. The horizontal alignment is reminiscent of a Swedish log-house.",None,None
0303-64-594,0,"Brickform® FM 3675 Grand Ashlar, Slate Texture ",Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-fm3675-grand-ashlar-slate-texture,https://www.solomoncolors.com/pages/brickform/tools/fm-3675.php#gsc.tab=0,"Solomon Colors, Inc.",(0 reviewes),No Rating,Unique ref.solomon-fm3675-grand-ashlar-slate-texture Product family Concrete Finishing Product group Slate Texture Mats Type Object (single object)Date of publishing2021-07-01 Edition number1,Unique ref. solomon-fm3675-grand-ashlar-slate-texture Product family Concrete Finishing Product group Slate Texture Mats Type Object (single object) Date of publishing 2021-07-01 Edition number 1 Prod,None,Material main Concrete Designed in United States Manufactured in United States,B IMobject Category Building Materials - Concrete CS I Master Format 2014 Code03 35 00 CS I Master Format 2014 Title Concrete Finishing Omni Class Number23-13 31 23 Omni Class Title Concrete Finishing
0303-07-595,0,2/235 Kerry ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030034,https://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2235-kerry,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2235-kerry,Unique ref. REC030034 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,"A rock pattern, with indentations and air holes that are reminiscent of a foam carpet.",None,None
0303-07-596,0,2/105 Euphrat ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030025,https://www.reckli.com/fileadmin/product_sheets/fr/reckli-2-105-euphrat_359.pdf,RECKLI,(,No Rating,Installation instructionshttps://www.reckli.com/fileadmin/product_sheets/fr/reckli-2-105-euphrat_359.pdf,Unique ref. REC030025 Product family SELECT Product group Roughcast Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Installation instructions BIMobject Category Building Mat,None,None,None
0303-64-597,0,"Brickform® TM 700 Flagstone, Stone Texture ",Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-tm700-flagstone-stone-texture,https://www.solomoncolors.com/pages/brickform/tools/tm-700.php#gsc.tab=0,"Solomon Colors, Inc.",(0 reviewes),No Rating,Unique ref.solomon-tm700-flagstone-stone-texture Product family Concrete Finishing Product group Stone Texture Mats Type Object (single object)Date of publishing2021-07-01 Edition number1,Unique ref. solomon-tm700-flagstone-stone-texture Product family Concrete Finishing Product group Stone Texture Mats Type Object (single object) Date of publishing 2021-07-01 Edition number 1 Product ,None,Material main Concrete Designed in United States Manufactured in United States,B IMobject Category Building Materials - Concrete CS I Master Format 2014 Code03 35 00 CS I Master Format 2014 Title Concrete Finishing Omni Class Number23-13 31 23 Omni Class Title Concrete Finishing
0303-07-598,0,FM 520 Edinburgh Cobble ,Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-fm520,http://www.brickform.com/products/product.aspx?pid=FM-520,"Solomon Colors, Inc.",(0 reviewes),No Rating,Product urlhttp://www.brickform.com/products/product.aspx?pid=F M-520,Unique ref. solomon-fm520 Product family Concrete Finishing Product group Stone Texture Mats Type Object (single object) Date of publishing 2012-10-25 Edition number 1 Product url BIMobject Category B,A rugged weathered cobblestone pattern.,None,None
0303-07-599,0,2/210 Venetia ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020009,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2210-venezia,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2210-venezia,Unique ref. REC020009 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,"An abstract pattern with diagonally-running, outwardly bulging squares. They are symmetrically arranged and turned onto their tips.",None,None
0303-64-600,0,"Brickform® FM 8710 Classic Wood with Nail Studs, W",Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-fm8700-classic-wood-with-nails-wood-texture,https://www.solomoncolors.com/pages/brickform/tools/fm-8710.php#gsc.tab=0,"Solomon Colors, Inc.",(0 reviewes),No Rating,Unique ref.solomon-fm8700-Classic-wood-with-nails-wood-texture Product family Concrete Finishing Product group Wood Texture Mats Type Object (single object)Date of publishing2021-07-01 Edition number1,Unique ref. solomon-fm8700-Classic-wood-with-nails-wood-texture Product family Concrete Finishing Product group Wood Texture Mats Type Object (single object) Date of publishing 2021-07-01 Edition numb,None,Material main Concrete Designed in United States Manufactured in United States,B IMobject Category Building Materials - Concrete CS I Master Format 2014 Code03 35 00 CS I Master Format 2014 Title Concrete Finishing Omni Class Number23-13 31 23 Omni Class Title Concrete Finishing
0303-07-601,0,2/181 Asturias ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030004,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2181-asturias,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2181-asturias,Unique ref. REC030004 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,"An abstract pattern with stacked, flat, small plates, that lend a scale-like pattern to the concrete.",None,None
0303-07-602,0,2/32 Inn ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec010009,https://www.reckli.com/en/products/concrete-formliners/select/wood/232-inn,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/wood/232-inn,Unique ref. REC010009 Product family SELECT Product group Wood Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concrete,A vertically running wood pattern. Varyingly long and wide branches touch each other and partly merge. The surface appears smoothly planed.,None,None
0303-07-603,0,2/ 239 Sumatra ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030062,https://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2239-sumatra,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2239-sumatra,Unique ref. REC030062 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,A brickwork pattern with broken and edged sandstones. The unequally-sized rocks are crookedly pieced together and create a lively image on the façade.,None,None
0303-07-604,0,2/222 Gobi ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030028,https://www.reckli.com/fileadmin/product_sheets/fr/reckli-2-222-gobi_545.pdf,RECKLI,(,No Rating,Installation instructionshttps://www.reckli.com/fileadmin/product_sheets/fr/reckli-2-222-gobi_545.pdf,Unique ref. REC030028 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Installation instructions BIMobject Category Building Mate,None,None,None
0303-07-605,0,FM 700 Random Stone ,Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-fm700,http://www.brickform.com/products/product.aspx?pid=FM-700,"Solomon Colors, Inc.",(0 reviewes),No Rating,Product urlhttp://www.brickform.com/products/product.aspx?pid=F M-700,Unique ref. solomon-fm700 Product family Concrete Finishing Product group Stone Texture Mats Type Object (single object) Date of publishing 2012-10-25 Edition number 1 Product url BIMobject Category B,Heavily textured random fieldstones.,None,None
0303-07-606,0,2/49 Saale ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020024,https://www.reckli.com/en/products/concrete-formliners/select/abstract/249-saale,RECKLI,(6 reviews),3.8,None,Unique ref. REC020024 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,An abstract pattern with a fine surface texture. Differently-sized sticks are arranged at varying heights and enliven the façade.,None,None
0303-64-607,0,"Brickform® PD 300 Hammered Sofia Stone, Stone Text",Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-pd300-hammered-sofia-stone-texture,https://www.solomoncolors.com/pages/brickform/paladiano.php#gsc.tab=0,"Solomon Colors, Inc.",(0 reviewes),No Rating,Unique ref.solomon-pd300-hammered-sofia-stone-texture Product family Concrete Finishing Product group Paladino Texture Mats Type Object (single object)Date of publishing2021-07-01 Edition number1,Unique ref. solomon-pd300-hammered-sofia-stone-texture Product family Concrete Finishing Product group Paladino Texture Mats Type Object (single object) Date of publishing 2021-07-01 Edition number 1 ,None,Material main Concrete Designed in United States Manufactured in United States,B IMobject Category Building Materials - Concrete CS I Master Format 2014 Code03 35 00 CS I Master Format 2014 Title Concrete Finishing Omni Class Number23-13 31 23 Omni Class Title Concrete Finishing
0303-07-608,0,2/160 Via Appia ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec010006,https://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2160-via-appia,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2160-via-appia,Unique ref. REC010006 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,A horizontally running brickwork patterns with natural rocks of different sizes. The uneven surface of the rocks additionally enliven the façade.,None,None
0303-07-609,0,2/180 Steiermark ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020007,https://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2180-steiermark,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/2180-steiermark,Unique ref. REC020007 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,A rock pattern with diagonally running elevations and grooves.,None,None
0303-07-610,0,2/111 Oriental 11 ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030042,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2111-oriental-11,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2111-oriental-11,Unique ref. REC030042 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,"An abstract pattern with stars, inspired by Oriental designs and shapes. The stars offer a new picture each time they are looked at.",None,None
